district,week,week_of_year,year,month,cholera_cases,typhoid_cases,add_cases,total_wb_cases,latitude,longitude
Dhule,25-02-2019,9,2019,2,0,3,32,36,20.899,74.777
Dhule,04-03-2019,10,2019,3,0,1,31,33,20.899,74.777
Dhule,11-03-2019,11,2019,3,0,8,29,38,20.899,74.777
Dhule,18-03-2019,12,2019,3,0,9,28,39,20.899,74.777
Dhule,25-03-2019,13,2019,3,0,2,26,29,20.899,74.777
Dhule,01-04-2019,14,2019,4,0,5,48,55,20.899,74.777
Dhule,08-04-2019,15,2019,4,1,17,38,58,20.899,74.777
Dhule,15-04-2019,16,2019,4,0,2,44,46,20.899,74.777
Dhule,22-04-2019,17,2019,4,0,9,45,57,20.899,74.777
Dhule,29-04-2019,18,2019,4,0,5,36,41,20.899,74.777
Dhule,06-05-2019,19,2019,5,1,8,53,68,20.899,74.777
Dhule,13-05-2019,20,2019,5,0,11,44,56,20.899,74.777
Dhule,20-05-2019,21,2019,5,0,12,49,62,20.899,74.777
Dhule,27-05-2019,22,2019,5,0,7,57,67,20.899,74.777
Dhule,03-06-2019,23,2019,6,0,7,83,90,20.899,74.777
Dhule,10-06-2019,24,2019,6,0,7,96,104,20.899,74.777
Dhule,17-06-2019,25,2019,6,0,6,96,104,20.899,74.777
Dhule,24-06-2019,26,2019,6,1,4,87,93,20.899,74.777
Dhule,01-07-2019,27,2019,7,1,9,72,84,20.899,74.777
Dhule,08-07-2019,28,2019,7,0,3,98,106,20.899,74.777
Dhule,15-07-2019,29,2019,7,0,4,94,104,20.899,74.777
Dhule,22-07-2019,30,2019,7,0,6,81,90,20.899,74.777
Dhule,29-07-2019,31,2019,7,2,12,75,93,20.899,74.777
Dhule,05-08-2019,32,2019,8,0,7,84,93,20.899,74.777
Dhule,12-08-2019,33,2019,8,1,8,97,112,20.899,74.777
Dhule,19-08-2019,34,2019,8,1,6,83,92,20.899,74.777
Dhule,26-08-2019,35,2019,8,2,11,96,116,20.899,74.777
Dhule,02-09-2019,36,2019,9,1,7,84,97,20.899,74.777
Dhule,09-09-2019,37,2019,9,0,4,99,107,20.899,74.777
Dhule,16-09-2019,38,2019,9,0,6,86,93,20.899,74.777
Dhule,23-09-2019,39,2019,9,1,5,84,94,20.899,74.777
Dhule,30-09-2019,40,2019,9,0,3,97,104,20.899,74.777
Dhule,07-10-2019,41,2019,10,0,2,41,47,20.899,74.777
Dhule,14-10-2019,42,2019,10,0,6,34,41,20.899,74.777
Dhule,21-10-2019,43,2019,10,1,3,48,53,20.899,74.777
Dhule,28-10-2019,44,2019,10,0,4,41,48,20.899,74.777
Dhule,04-11-2019,45,2019,11,1,3,28,33,20.899,74.777
Dhule,11-11-2019,46,2019,11,1,3,36,43,20.899,74.777
Dhule,18-11-2019,47,2019,11,1,6,52,63,20.899,74.777
Dhule,25-11-2019,48,2019,11,0,3,44,51,20.899,74.777
Dhule,02-12-2019,49,2019,12,0,4,20,27,20.899,74.777
Dhule,09-12-2019,50,2019,12,2,4,23,30,20.899,74.777
Dhule,16-12-2019,51,2019,12,0,5,28,36,20.899,74.777
Dhule,23-12-2019,52,2019,12,0,5,25,31,20.899,74.777
Dhule,30-12-2019,1,2019,12,0,6,28,36,20.899,74.777
Dhule,06-01-2020,2,2020,1,0,7,21,29,20.899,74.777
Dhule,13-01-2020,3,2020,1,0,8,27,39,20.899,74.777
Dhule,20-01-2020,4,2020,1,0,6,22,30,20.899,74.777
Dhule,27-01-2020,5,2020,1,0,4,28,35,20.899,74.777
Dhule,03-02-2020,6,2020,2,0,7,32,42,20.899,74.777
Dhule,10-02-2020,7,2020,2,0,6,32,42,20.899,74.777
Dhule,17-02-2020,8,2020,2,0,3,29,35,20.899,74.777
Dhule,24-02-2020,9,2020,2,1,8,23,33,20.899,74.777
Dhule,02-03-2020,10,2020,3,0,7,24,33,20.899,74.777
Dhule,09-03-2020,11,2020,3,0,4,27,34,20.899,74.777
Dhule,16-03-2020,12,2020,3,0,3,26,33,20.899,74.777
Dhule,23-03-2020,13,2020,3,0,5,24,29,20.899,74.777
Dhule,30-03-2020,14,2020,3,0,1,30,35,20.899,74.777
Dhule,06-04-2020,15,2020,4,0,11,47,60,20.899,74.777
Dhule,13-04-2020,16,2020,4,1,6,57,65,20.899,74.777
Dhule,20-04-2020,17,2020,4,0,8,44,55,20.899,74.777
Dhule,27-04-2020,18,2020,4,0,10,51,64,20.899,74.777
Dhule,04-05-2020,19,2020,5,0,4,54,60,20.899,74.777
Dhule,11-05-2020,20,2020,5,0,17,53,71,20.899,74.777
Dhule,18-05-2020,21,2020,5,0,10,53,71,20.899,74.777
Dhule,25-05-2020,22,2020,5,0,9,50,61,20.899,74.777
Dhule,01-06-2020,23,2020,6,0,6,79,88,20.899,74.777
Dhule,08-06-2020,24,2020,6,0,8,95,107,20.899,74.777
Dhule,15-06-2020,25,2020,6,1,8,98,108,20.899,74.777
Dhule,22-06-2020,26,2020,6,1,10,92,105,20.899,74.777
Dhule,29-06-2020,27,2020,6,0,9,88,99,20.899,74.777
Dhule,06-07-2020,28,2020,7,0,5,78,88,20.899,74.777
Dhule,13-07-2020,29,2020,7,0,4,86,94,20.899,74.777
Dhule,20-07-2020,30,2020,7,0,5,85,94,20.899,74.777
Dhule,27-07-2020,31,2020,7,0,8,89,106,20.899,74.777
Dhule,03-08-2020,32,2020,8,0,5,93,102,20.899,74.777
Dhule,10-08-2020,33,2020,8,0,7,102,109,20.899,74.777
Dhule,17-08-2020,34,2020,8,1,3,84,92,20.899,74.777
Dhule,24-08-2020,35,2020,8,0,7,114,123,20.899,74.777
Dhule,31-08-2020,36,2020,8,0,11,88,101,20.899,74.777
Dhule,07-09-2020,37,2020,9,0,5,98,107,20.899,74.777
Dhule,14-09-2020,38,2020,9,1,4,100,107,20.899,74.777
Dhule,21-09-2020,39,2020,9,0,9,88,98,20.899,74.777
Dhule,28-09-2020,40,2020,9,0,9,105,116,20.899,74.777
Dhule,05-10-2020,41,2020,10,0,7,30,42,20.899,74.777
Dhule,12-10-2020,42,2020,10,1,4,35,41,20.899,74.777
Dhule,19-10-2020,43,2020,10,1,2,45,53,20.899,74.777
Dhule,26-10-2020,44,2020,10,1,4,38,46,20.899,74.777
Dhule,02-11-2020,45,2020,11,0,5,25,31,20.899,74.777
Dhule,09-11-2020,46,2020,11,0,4,26,31,20.899,74.777
Dhule,16-11-2020,47,2020,11,0,6,43,50,20.899,74.777
Dhule,23-11-2020,48,2020,11,0,5,39,47,20.899,74.777
Dhule,30-11-2020,49,2020,11,1,1,44,48,20.899,74.777
Dhule,07-12-2020,50,2020,12,0,7,15,25,20.899,74.777
Dhule,14-12-2020,51,2020,12,0,6,26,36,20.899,74.777
Dhule,21-12-2020,52,2020,12,0,7,31,40,20.899,74.777
Dhule,28-12-2020,53,2020,12,0,6,19,26,20.899,74.777
Dhule,04-01-2021,1,2021,1,0,5,19,28,20.899,74.777
Dhule,11-01-2021,2,2021,1,0,5,13,19,20.899,74.777
Dhule,18-01-2021,3,2021,1,0,4,38,43,20.899,74.777
Dhule,25-01-2021,4,2021,1,0,3,31,38,20.899,74.777
Dhule,01-02-2021,5,2021,2,0,3,25,30,20.899,74.777
Dhule,08-02-2021,6,2021,2,0,4,29,37,20.899,74.777
Dhule,15-02-2021,7,2021,2,1,4,21,28,20.899,74.777
Dhule,22-02-2021,8,2021,2,0,5,30,37,20.899,74.777
Dhule,01-03-2021,9,2021,3,0,6,28,37,20.899,74.777
Dhule,08-03-2021,10,2021,3,1,1,33,39,20.899,74.777
Dhule,15-03-2021,11,2021,3,0,3,26,32,20.899,74.777
Dhule,22-03-2021,12,2021,3,0,3,27,34,20.899,74.777
Dhule,29-03-2021,13,2021,3,0,3,32,38,20.899,74.777
Dhule,05-04-2021,14,2021,4,0,8,48,57,20.899,74.777
Dhule,12-04-2021,15,2021,4,0,2,40,47,20.899,74.777
Dhule,19-04-2021,16,2021,4,1,10,46,61,20.899,74.777
Dhule,26-04-2021,17,2021,4,1,10,57,72,20.899,74.777
Dhule,03-05-2021,18,2021,5,0,7,55,67,20.899,74.777
Dhule,10-05-2021,19,2021,5,0,5,56,64,20.899,74.777
Dhule,17-05-2021,20,2021,5,2,6,47,58,20.899,74.777
Dhule,24-05-2021,21,2021,5,1,4,49,57,20.899,74.777
Dhule,31-05-2021,22,2021,5,0,9,40,50,20.899,74.777
Dhule,07-06-2021,23,2021,6,1,8,68,79,20.899,74.777
Dhule,14-06-2021,24,2021,6,1,3,95,101,20.899,74.777
Dhule,21-06-2021,25,2021,6,0,6,80,87,20.899,74.777
Dhule,28-06-2021,26,2021,6,1,5,95,107,20.899,74.777
Dhule,05-07-2021,27,2021,7,2,7,78,90,20.899,74.777
Dhule,12-07-2021,28,2021,7,0,4,77,82,20.899,74.777
Dhule,19-07-2021,29,2021,7,2,7,106,118,20.899,74.777
Dhule,26-07-2021,30,2021,7,0,5,100,106,20.899,74.777
Dhule,02-08-2021,31,2021,8,1,6,73,82,20.899,74.777
Dhule,09-08-2021,32,2021,8,1,9,100,116,20.899,74.777
Dhule,16-08-2021,33,2021,8,1,8,91,106,20.899,74.777
Dhule,23-08-2021,34,2021,8,0,9,89,100,20.899,74.777
Dhule,30-08-2021,35,2021,8,0,7,82,93,20.899,74.777
Dhule,06-09-2021,36,2021,9,0,4,78,86,20.899,74.777
Dhule,13-09-2021,37,2021,9,0,10,99,117,20.899,74.777
Dhule,20-09-2021,38,2021,9,1,4,92,102,20.899,74.777
Dhule,27-09-2021,39,2021,9,1,7,85,95,20.899,74.777
Dhule,04-10-2021,40,2021,10,0,7,41,54,20.899,74.777
Dhule,11-10-2021,41,2021,10,1,3,37,43,20.899,74.777
Dhule,18-10-2021,42,2021,10,0,6,29,40,20.899,74.777
Dhule,25-10-2021,43,2021,10,0,4,37,45,20.899,74.777
Dhule,01-11-2021,44,2021,11,0,7,43,52,20.899,74.777
Dhule,08-11-2021,45,2021,11,0,5,40,49,20.899,74.777
Dhule,15-11-2021,46,2021,11,0,3,50,55,20.899,74.777
Dhule,22-11-2021,47,2021,11,0,2,35,38,20.899,74.777
Dhule,29-11-2021,48,2021,11,1,5,33,41,20.899,74.777
Dhule,06-12-2021,49,2021,12,0,5,22,29,20.899,74.777
Dhule,13-12-2021,50,2021,12,0,3,29,33,20.899,74.777
Dhule,20-12-2021,51,2021,12,0,7,29,38,20.899,74.777
Dhule,27-12-2021,52,2021,12,0,5,28,36,20.899,74.777
Dhule,03-01-2022,1,2022,1,0,1,24,30,20.899,74.777
Dhule,10-01-2022,2,2022,1,0,6,32,39,20.899,74.777
Dhule,17-01-2022,3,2022,1,0,5,23,30,20.899,74.777
Dhule,24-01-2022,4,2022,1,0,4,25,30,20.899,74.777
Dhule,31-01-2022,5,2022,1,0,5,25,31,20.899,74.777
Dhule,07-02-2022,6,2022,2,0,2,28,30,20.899,74.777
Dhule,14-02-2022,7,2022,2,0,4,30,37,20.899,74.777
Dhule,21-02-2022,8,2022,2,0,8,26,36,20.899,74.777
Dhule,28-02-2022,9,2022,2,1,3,25,30,20.899,74.777
Dhule,07-03-2022,10,2022,3,0,3,23,27,20.899,74.777
Dhule,14-03-2022,11,2022,3,0,8,25,35,20.899,74.777
Dhule,21-03-2022,12,2022,3,1,1,28,33,20.899,74.777
Dhule,28-03-2022,13,2022,3,0,5,27,36,20.899,74.777
Dhule,04-04-2022,14,2022,4,0,8,50,59,20.899,74.777
Dhule,11-04-2022,15,2022,4,0,2,43,47,20.899,74.777
Dhule,18-04-2022,16,2022,4,0,7,46,56,20.899,74.777
Dhule,25-04-2022,17,2022,4,0,2,42,47,20.899,74.777
Dhule,02-05-2022,18,2022,5,0,9,42,54,20.899,74.777
Dhule,09-05-2022,19,2022,5,0,6,47,55,20.899,74.777
Dhule,16-05-2022,20,2022,5,0,8,50,59,20.899,74.777
Dhule,23-05-2022,21,2022,5,0,6,56,67,20.899,74.777
Dhule,30-05-2022,22,2022,5,0,7,43,51,20.899,74.777
Dhule,06-06-2022,23,2022,6,2,5,91,103,20.899,74.777
Dhule,13-06-2022,24,2022,6,0,11,88,103,20.899,74.777
Dhule,20-06-2022,25,2022,6,2,7,81,92,20.899,74.777
Dhule,27-06-2022,26,2022,6,0,9,87,100,20.899,74.777
Dhule,04-07-2022,27,2022,7,1,8,95,107,20.899,74.777
Dhule,11-07-2022,28,2022,7,0,5,82,94,20.899,74.777
Dhule,18-07-2022,29,2022,7,2,5,109,121,20.899,74.777
Dhule,25-07-2022,30,2022,7,0,9,89,104,20.899,74.777
Dhule,01-08-2022,31,2022,8,0,10,81,94,20.899,74.777
Dhule,08-08-2022,32,2022,8,2,4,88,97,20.899,74.777
Dhule,15-08-2022,33,2022,8,0,0,100,103,20.899,74.777
Dhule,22-08-2022,34,2022,8,0,5,87,96,20.899,74.777
Dhule,29-08-2022,35,2022,8,0,4,98,104,20.899,74.777
Dhule,05-09-2022,36,2022,9,0,5,84,92,20.899,74.777
Dhule,12-09-2022,37,2022,9,1,7,92,101,20.899,74.777
Dhule,19-09-2022,38,2022,9,0,9,107,119,20.899,74.777
Dhule,26-09-2022,39,2022,9,1,6,77,87,20.899,74.777
Dhule,03-10-2022,40,2022,10,0,4,41,49,20.899,74.777
Dhule,10-10-2022,41,2022,10,0,3,37,40,20.899,74.777
Dhule,17-10-2022,42,2022,10,0,0,32,34,20.899,74.777
Dhule,24-10-2022,43,2022,10,0,7,36,47,20.899,74.777
Dhule,31-10-2022,44,2022,10,0,4,33,46,20.899,74.777
Dhule,07-11-2022,45,2022,11,0,7,35,46,20.899,74.777
Dhule,14-11-2022,46,2022,11,0,3,40,48,20.899,74.777
Dhule,21-11-2022,47,2022,11,0,2,31,34,20.899,74.777
Dhule,28-11-2022,48,2022,11,1,3,32,44,20.899,74.777
Dhule,05-12-2022,49,2022,12,0,5,26,38,20.899,74.777
Dhule,12-12-2022,50,2022,12,0,2,28,34,20.899,74.777
Dhule,19-12-2022,51,2022,12,0,5,24,32,20.899,74.777
Dhule,26-12-2022,52,2022,12,0,8,30,42,20.899,74.777
Dhule,02-01-2023,1,2023,1,0,3,26,31,20.899,74.777
Dhule,09-01-2023,2,2023,1,0,4,38,48,20.899,74.777
Dhule,16-01-2023,3,2023,1,0,6,30,38,20.899,74.777
Dhule,23-01-2023,4,2023,1,0,4,24,33,20.899,74.777
Dhule,30-01-2023,5,2023,1,0,4,37,43,20.899,74.777
Dhule,06-02-2023,6,2023,2,1,3,27,33,20.899,74.777
Dhule,13-02-2023,7,2023,2,0,3,32,38,20.899,74.777
Dhule,20-02-2023,8,2023,2,0,6,20,27,20.899,74.777
Dhule,27-02-2023,9,2023,2,0,5,24,30,20.899,74.777
Dhule,06-03-2023,10,2023,3,0,4,35,41,20.899,74.777
Dhule,13-03-2023,11,2023,3,0,4,16,23,20.899,74.777
Dhule,20-03-2023,12,2023,3,0,4,34,39,20.899,74.777
Dhule,27-03-2023,13,2023,3,0,5,19,30,20.899,74.777
Dhule,03-04-2023,14,2023,4,0,6,47,56,20.899,74.777
Dhule,10-04-2023,15,2023,4,0,12,33,47,20.899,74.777
Dhule,17-04-2023,16,2023,4,1,15,55,74,20.899,74.777
Dhule,24-04-2023,17,2023,4,0,9,44,55,20.899,74.777
Dhule,01-05-2023,18,2023,5,1,6,49,60,20.899,74.777
Dhule,08-05-2023,19,2023,5,0,6,56,63,20.899,74.777
Dhule,15-05-2023,20,2023,5,1,14,43,58,20.899,74.777
Dhule,22-05-2023,21,2023,5,0,7,44,53,20.899,74.777
Dhule,29-05-2023,22,2023,5,0,3,50,54,20.899,74.777
Dhule,05-06-2023,23,2023,6,2,8,83,94,20.899,74.777
Dhule,12-06-2023,24,2023,6,2,7,98,112,20.899,74.777
Dhule,19-06-2023,25,2023,6,1,7,85,94,20.899,74.777
Dhule,26-06-2023,26,2023,6,0,5,71,80,20.899,74.777
Dhule,03-07-2023,27,2023,7,1,5,70,78,20.899,74.777
Dhule,10-07-2023,28,2023,7,0,9,92,104,20.899,74.777
Dhule,17-07-2023,29,2023,7,0,9,103,114,20.899,74.777
Dhule,24-07-2023,30,2023,7,0,8,82,91,20.899,74.777
Dhule,31-07-2023,31,2023,7,1,7,89,99,20.899,74.777
Dhule,07-08-2023,32,2023,8,0,9,74,95,20.899,74.777
Dhule,14-08-2023,33,2023,8,2,8,95,109,20.899,74.777
Dhule,21-08-2023,34,2023,8,1,6,81,91,20.899,74.777
Dhule,28-08-2023,35,2023,8,0,6,121,132,20.899,74.777
Dhule,04-09-2023,36,2023,9,0,3,80,84,20.899,74.777
Dhule,11-09-2023,37,2023,9,0,8,100,111,20.899,74.777
Dhule,18-09-2023,38,2023,9,1,5,84,91,20.899,74.777
Dhule,25-09-2023,39,2023,9,0,5,109,117,20.899,74.777
Dhule,02-10-2023,40,2023,10,0,1,38,40,20.899,74.777
Dhule,09-10-2023,41,2023,10,1,6,37,47,20.899,74.777
Dhule,16-10-2023,42,2023,10,0,7,41,49,20.899,74.777
Dhule,23-10-2023,43,2023,10,0,5,47,56,20.899,74.777
Dhule,30-10-2023,44,2023,10,0,4,32,39,20.899,74.777
Dhule,06-11-2023,45,2023,11,1,3,42,48,20.899,74.777
Dhule,13-11-2023,46,2023,11,0,3,34,42,20.899,74.777
Dhule,20-11-2023,47,2023,11,0,2,35,41,20.899,74.777
Dhule,27-11-2023,48,2023,11,0,0,33,35,20.899,74.777
Dhule,04-12-2023,49,2023,12,0,6,30,37,20.899,74.777
Dhule,11-12-2023,50,2023,12,0,1,21,26,20.899,74.777
Dhule,18-12-2023,51,2023,12,0,3,25,30,20.899,74.777
Dhule,25-12-2023,52,2023,12,0,5,22,29,20.899,74.777
Nandurbar,07-01-2019,2,2019,1,1,4,21,29,21.371,74.248
Nandurbar,14-01-2019,3,2019,1,1,4,23,33,21.371,74.248
Nandurbar,21-01-2019,4,2019,1,0,5,32,39,21.371,74.248
Nandurbar,28-01-2019,5,2019,1,0,8,24,34,21.371,74.248
Nandurbar,04-02-2019,6,2019,2,1,5,17,25,21.371,74.248
Nandurbar,11-02-2019,7,2019,2,0,4,22,29,21.371,74.248
Nandurbar,18-02-2019,8,2019,2,0,4,29,35,21.371,74.248
Nandurbar,25-02-2019,9,2019,2,0,3,21,25,21.371,74.248
Nandurbar,04-03-2019,10,2019,3,0,8,21,29,21.371,74.248
Nandurbar,11-03-2019,11,2019,3,1,2,28,32,21.371,74.248
Nandurbar,18-03-2019,12,2019,3,1,5,27,37,21.371,74.248
Nandurbar,25-03-2019,13,2019,3,0,11,20,34,21.371,74.248
Nandurbar,01-04-2019,14,2019,4,1,13,45,60,21.371,74.248
Nandurbar,08-04-2019,15,2019,4,0,7,50,59,21.371,74.248
Nandurbar,15-04-2019,16,2019,4,1,8,44,55,21.371,74.248
Nandurbar,22-04-2019,17,2019,4,0,5,48,54,21.371,74.248
Nandurbar,29-04-2019,18,2019,4,0,11,47,59,21.371,74.248
Nandurbar,06-05-2019,19,2019,5,0,6,36,45,21.371,74.248
Nandurbar,13-05-2019,20,2019,5,0,8,42,52,21.371,74.248
Nandurbar,20-05-2019,21,2019,5,0,18,50,71,21.371,74.248
Nandurbar,27-05-2019,22,2019,5,0,15,40,56,21.371,74.248
Nandurbar,03-06-2019,23,2019,6,1,6,106,118,21.371,74.248
Nandurbar,10-06-2019,24,2019,6,0,4,87,99,21.371,74.248
Nandurbar,17-06-2019,25,2019,6,1,8,77,89,21.371,74.248
Nandurbar,24-06-2019,26,2019,6,0,5,91,100,21.371,74.248
Nandurbar,01-07-2019,27,2019,7,0,6,86,94,21.371,74.248
Nandurbar,08-07-2019,28,2019,7,1,10,86,98,21.371,74.248
Nandurbar,15-07-2019,29,2019,7,0,9,79,89,21.371,74.248
Nandurbar,22-07-2019,30,2019,7,1,8,80,94,21.371,74.248
Nandurbar,29-07-2019,31,2019,7,0,7,82,94,21.371,74.248
Nandurbar,05-08-2019,32,2019,8,1,10,79,92,21.371,74.248
Nandurbar,12-08-2019,33,2019,8,0,7,84,99,21.371,74.248
Nandurbar,19-08-2019,34,2019,8,0,9,89,100,21.371,74.248
Nandurbar,26-08-2019,35,2019,8,0,15,94,114,21.371,74.248
Nandurbar,02-09-2019,36,2019,9,0,11,108,119,21.371,74.248
Nandurbar,09-09-2019,37,2019,9,0,8,78,92,21.371,74.248
Nandurbar,16-09-2019,38,2019,9,2,8,83,95,21.371,74.248
Nandurbar,23-09-2019,39,2019,9,1,11,85,99,21.371,74.248
Nandurbar,30-09-2019,40,2019,9,1,6,91,102,21.371,74.248
Nandurbar,07-10-2019,41,2019,10,0,7,29,42,21.371,74.248
Nandurbar,14-10-2019,42,2019,10,0,5,30,37,21.371,74.248
Nandurbar,21-10-2019,43,2019,10,0,7,38,46,21.371,74.248
Nandurbar,28-10-2019,44,2019,10,0,6,29,37,21.371,74.248
Nandurbar,04-11-2019,45,2019,11,0,5,43,54,21.371,74.248
Nandurbar,11-11-2019,46,2019,11,0,2,26,29,21.371,74.248
Nandurbar,18-11-2019,47,2019,11,1,6,39,48,21.371,74.248
Nandurbar,25-11-2019,48,2019,11,0,3,26,30,21.371,74.248
Nandurbar,02-12-2019,49,2019,12,0,8,22,32,21.371,74.248
Nandurbar,09-12-2019,50,2019,12,0,4,21,28,21.371,74.248
Nandurbar,16-12-2019,51,2019,12,0,6,21,31,21.371,74.248
Nandurbar,23-12-2019,52,2019,12,0,6,24,32,21.371,74.248
Nandurbar,30-12-2019,1,2019,12,0,3,23,29,21.371,74.248
Nandurbar,06-01-2020,2,2020,1,0,4,29,36,21.371,74.248
Nandurbar,13-01-2020,3,2020,1,0,6,19,26,21.371,74.248
Nandurbar,20-01-2020,4,2020,1,0,4,21,27,21.371,74.248
Nandurbar,27-01-2020,5,2020,1,0,8,37,47,21.371,74.248
Nandurbar,03-02-2020,6,2020,2,0,5,31,39,21.371,74.248
Nandurbar,10-02-2020,7,2020,2,0,5,17,27,21.371,74.248
Nandurbar,17-02-2020,8,2020,2,0,5,23,30,21.371,74.248
Nandurbar,24-02-2020,9,2020,2,0,11,20,32,21.371,74.248
Nandurbar,02-03-2020,10,2020,3,0,5,26,33,21.371,74.248
Nandurbar,09-03-2020,11,2020,3,0,5,15,24,21.371,74.248
Nandurbar,16-03-2020,12,2020,3,0,6,21,31,21.371,74.248
Nandurbar,23-03-2020,13,2020,3,0,4,31,36,21.371,74.248
Nandurbar,30-03-2020,14,2020,3,0,4,20,28,21.371,74.248
Nandurbar,06-04-2020,15,2020,4,0,10,44,57,21.371,74.248
Nandurbar,13-04-2020,16,2020,4,0,9,41,51,21.371,74.248
Nandurbar,20-04-2020,17,2020,4,1,9,33,44,21.371,74.248
Nandurbar,27-04-2020,18,2020,4,0,8,41,54,21.371,74.248
Nandurbar,04-05-2020,19,2020,5,0,8,35,46,21.371,74.248
Nandurbar,11-05-2020,20,2020,5,0,2,49,53,21.371,74.248
Nandurbar,18-05-2020,21,2020,5,0,11,48,62,21.371,74.248
Nandurbar,25-05-2020,22,2020,5,0,15,52,67,21.371,74.248
Nandurbar,01-06-2020,23,2020,6,0,8,88,98,21.371,74.248
Nandurbar,08-06-2020,24,2020,6,0,5,75,83,21.371,74.248
Nandurbar,15-06-2020,25,2020,6,0,4,80,89,21.371,74.248
Nandurbar,22-06-2020,26,2020,6,1,10,92,108,21.371,74.248
Nandurbar,29-06-2020,27,2020,6,1,6,95,105,21.371,74.248
Nandurbar,06-07-2020,28,2020,7,0,11,74,86,21.371,74.248
Nandurbar,13-07-2020,29,2020,7,0,8,81,95,21.371,74.248
Nandurbar,20-07-2020,30,2020,7,1,10,90,104,21.371,74.248
Nandurbar,27-07-2020,31,2020,7,1,5,79,87,21.371,74.248
Nandurbar,03-08-2020,32,2020,8,1,7,91,105,21.371,74.248
Nandurbar,10-08-2020,33,2020,8,0,6,96,103,21.371,74.248
Nandurbar,17-08-2020,34,2020,8,3,6,103,118,21.371,74.248
Nandurbar,24-08-2020,35,2020,8,1,5,81,90,21.371,74.248
Nandurbar,31-08-2020,36,2020,8,2,7,66,78,21.371,74.248
Nandurbar,07-09-2020,37,2020,9,1,7,82,91,21.371,74.248
Nandurbar,14-09-2020,38,2020,9,0,5,83,96,21.371,74.248
Nandurbar,21-09-2020,39,2020,9,0,8,91,108,21.371,74.248
Nandurbar,28-09-2020,40,2020,9,0,4,80,85,21.371,74.248
Nandurbar,05-10-2020,41,2020,10,0,5,35,44,21.371,74.248
Nandurbar,12-10-2020,42,2020,10,0,3,30,35,21.371,74.248
Nandurbar,19-10-2020,43,2020,10,0,2,33,36,21.371,74.248
Nandurbar,26-10-2020,44,2020,10,0,3,43,51,21.371,74.248
Nandurbar,02-11-2020,45,2020,11,2,5,36,46,21.371,74.248
Nandurbar,09-11-2020,46,2020,11,1,9,31,44,21.371,74.248
Nandurbar,16-11-2020,47,2020,11,0,10,37,50,21.371,74.248
Nandurbar,23-11-2020,48,2020,11,0,3,29,32,21.371,74.248
Nandurbar,30-11-2020,49,2020,11,0,5,37,46,21.371,74.248
Nandurbar,07-12-2020,50,2020,12,2,3,20,28,21.371,74.248
Nandurbar,14-12-2020,51,2020,12,0,6,24,35,21.371,74.248
Nandurbar,21-12-2020,52,2020,12,0,3,29,38,21.371,74.248
Nandurbar,28-12-2020,53,2020,12,0,7,20,28,21.371,74.248
Nandurbar,04-01-2021,1,2021,1,1,13,22,38,21.371,74.248
Nandurbar,11-01-2021,2,2021,1,0,2,35,38,21.371,74.248
Nandurbar,18-01-2021,3,2021,1,1,6,24,34,21.371,74.248
Nandurbar,25-01-2021,4,2021,1,0,6,22,31,21.371,74.248
Nandurbar,01-02-2021,5,2021,2,0,2,27,33,21.371,74.248
Nandurbar,08-02-2021,6,2021,2,0,8,24,34,21.371,74.248
Nandurbar,15-02-2021,7,2021,2,1,1,26,30,21.371,74.248
Nandurbar,22-02-2021,8,2021,2,0,5,20,29,21.371,74.248
Nandurbar,01-03-2021,9,2021,3,0,8,26,36,21.371,74.248
Nandurbar,08-03-2021,10,2021,3,0,3,34,43,21.371,74.248
Nandurbar,15-03-2021,11,2021,3,0,8,27,37,21.371,74.248
Nandurbar,22-03-2021,12,2021,3,0,6,29,35,21.371,74.248
Nandurbar,29-03-2021,13,2021,3,0,7,25,33,21.371,74.248
Nandurbar,05-04-2021,14,2021,4,0,6,36,44,21.371,74.248
Nandurbar,12-04-2021,15,2021,4,0,8,50,61,21.371,74.248
Nandurbar,19-04-2021,16,2021,4,0,9,49,62,21.371,74.248
Nandurbar,26-04-2021,17,2021,4,1,9,42,56,21.371,74.248
Nandurbar,03-05-2021,18,2021,5,0,8,52,63,21.371,74.248
Nandurbar,10-05-2021,19,2021,5,1,12,43,60,21.371,74.248
Nandurbar,17-05-2021,20,2021,5,0,11,58,70,21.371,74.248
Nandurbar,24-05-2021,21,2021,5,0,7,48,57,21.371,74.248
Nandurbar,31-05-2021,22,2021,5,0,13,58,71,21.371,74.248
Nandurbar,07-06-2021,23,2021,6,0,12,125,144,21.371,74.248
Nandurbar,14-06-2021,24,2021,6,1,4,79,86,21.371,74.248
Nandurbar,21-06-2021,25,2021,6,1,11,83,106,21.371,74.248
Nandurbar,28-06-2021,26,2021,6,0,7,78,88,21.371,74.248
Nandurbar,05-07-2021,27,2021,7,1,3,84,91,21.371,74.248
Nandurbar,12-07-2021,28,2021,7,1,4,85,96,21.371,74.248
Nandurbar,19-07-2021,29,2021,7,0,6,94,106,21.371,74.248
Nandurbar,26-07-2021,30,2021,7,1,3,89,96,21.371,74.248
Nandurbar,02-08-2021,31,2021,8,0,7,83,93,21.371,74.248
Nandurbar,09-08-2021,32,2021,8,0,10,83,95,21.371,74.248
Nandurbar,16-08-2021,33,2021,8,2,8,86,99,21.371,74.248
