district,date,week,year,month,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,flood_alert,region
Ahmednagar,2020-07-20,30,2020,7,42.24,21.03,29.4,79.0,1,0,western
Ahmednagar,2020-07-27,31,2020,7,18.01,-48.24,32.1,83.1,1,0,western
Ahmednagar,2020-08-03,32,2020,8,23.6,-26.06,31.0,77.8,1,0,western
Ahmednagar,2020-08-10,33,2020,8,27.89,-12.66,31.3,77.8,1,0,western
Ahmednagar,2020-08-17,34,2020,8,16.56,-48.02,30.3,72.8,1,0,western
Ahmednagar,2020-08-24,35,2020,8,30.78,-3.65,32.9,88.9,1,0,western
Ahmednagar,2020-08-31,36,2020,8,46.31,44.81,30.6,84.0,1,0,western
Ahmednagar,2020-09-07,37,2020,9,22.86,-5.65,32.7,86.1,1,0,western
Ahmednagar,2020-09-14,38,2020,9,32.47,33.85,31.3,76.5,1,0,western
Ahmednagar,2020-09-21,39,2020,9,20.86,-13.87,32.2,80.1,1,0,western
Ahmednagar,2020-09-28,40,2020,9,34.49,42.12,31.9,76.2,1,0,western
Ahmednagar,2020-10-05,41,2020,10,7.22,-4.74,30.9,59.7,0,0,western
Ahmednagar,2020-10-12,42,2020,10,3.79,-49.46,29.1,47.7,0,0,western
Ahmednagar,2020-10-19,43,2020,10,1.24,-82.63,32.0,45.7,0,0,western
Ahmednagar,2020-10-26,44,2020,10,12.3,61.24,31.8,50.5,0,0,western
Ahmednagar,2020-11-02,45,2020,11,1.03,-51.04,30.6,60.8,0,0,western
Ahmednagar,2020-11-09,46,2020,11,0.49,-74.3,31.4,47.8,0,0,western
Ahmednagar,2020-11-16,47,2020,11,2.84,27.75,29.5,59.6,0,0,western
Ahmednagar,2020-11-23,48,2020,11,2.42,9.38,29.2,47.3,0,0,western
Ahmednagar,2020-11-30,49,2020,11,1.79,-17.88,29.1,44.0,0,0,western
Ahmednagar,2020-12-07,50,2020,12,0.65,26.66,26.2,60.1,0,0,western
Ahmednagar,2020-12-14,51,2020,12,0.36,-21.48,29.0,63.5,0,0,western
Ahmednagar,2020-12-21,52,2020,12,0.55,10.73,27.7,60.9,0,0,western
Ahmednagar,2020-12-28,53,2020,12,0.12,-62.77,28.8,58.4,0,0,western
Ahmednagar,2021-01-04,1,2021,1,0.66,6.53,24.7,45.8,0,0,western
Ahmednagar,2021-01-11,2,2021,1,0.74,17.66,23.6,42.4,0,0,western
Ahmednagar,2021-01-18,3,2021,1,0.62,1.15,25.5,53.6,0,0,western
Ahmednagar,2021-01-25,4,2021,1,0.69,10.77,25.2,58.3,0,0,western
Ahmednagar,2021-02-01,5,2021,2,0.5,28.62,25.3,51.9,0,0,western
Ahmednagar,2021-02-08,6,2021,2,0.24,-26.38,22.3,46.0,0,0,western
Ahmednagar,2021-02-15,7,2021,2,0.47,22.51,23.3,45.9,0,0,western
Ahmednagar,2021-02-22,8,2021,2,0.43,12.55,23.6,47.0,0,0,western
Ahmednagar,2021-03-01,9,2021,3,1.16,113.76,19.4,51.0,0,0,western
Ahmednagar,2021-03-08,10,2021,3,0.49,0.14,18.3,48.1,0,0,western
Ahmednagar,2021-03-15,11,2021,3,0.51,3.88,20.5,52.5,0,0,western
Ahmednagar,2021-03-22,12,2021,3,0.4,-15.35,20.5,52.4,0,0,western
Ahmednagar,2021-03-29,13,2021,3,0.82,55.37,22.4,55.3,0,0,western
Ahmednagar,2021-04-05,14,2021,4,1.09,42.44,22.2,27.3,0,0,western
Ahmednagar,2021-04-12,15,2021,4,0.27,-55.43,22.5,30.5,0,0,western
Ahmednagar,2021-04-19,16,2021,4,1.32,70.54,22.8,26.6,0,0,western
Ahmednagar,2021-04-26,17,2021,4,0.8,7.97,22.0,23.2,0,0,western
Ahmednagar,2021-05-03,18,2021,5,1.37,-6.35,27.5,27.0,0,0,western
Ahmednagar,2021-05-10,19,2021,5,1.24,-14.74,24.8,18.3,0,0,western
Ahmednagar,2021-05-17,20,2021,5,1.64,10.67,25.2,28.8,0,0,western
Ahmednagar,2021-05-24,21,2021,5,2.2,46.86,25.0,26.9,0,0,western
Ahmednagar,2021-05-31,22,2021,5,2.36,56.84,25.2,21.8,0,0,western
Ahmednagar,2021-06-07,23,2021,6,24.12,38.53,29.9,83.4,1,0,western
Ahmednagar,2021-06-14,24,2021,6,17.26,-0.69,27.2,76.7,1,0,western
Ahmednagar,2021-06-21,25,2021,6,21.71,24.77,28.5,75.1,1,0,western
Ahmednagar,2021-06-28,26,2021,6,28.69,64.7,30.1,71.2,1,0,western
Ahmednagar,2021-07-05,27,2021,7,31.55,-9.54,30.1,77.4,1,0,western
Ahmednagar,2021-07-12,28,2021,7,49.17,40.83,29.9,76.9,1,0,western
Ahmednagar,2021-07-19,29,2021,7,14.49,-58.28,31.8,69.0,1,0,western
Ahmednagar,2021-07-26,30,2021,7,21.4,-38.54,28.5,73.6,1,0,western
Ahmednagar,2021-08-02,31,2021,8,50.95,59.3,32.8,75.3,1,0,western
Ahmednagar,2021-08-09,32,2021,8,22.64,-29.04,32.0,76.3,1,0,western
Ahmednagar,2021-08-16,33,2021,8,48.98,53.15,30.1,76.4,1,0,western
Ahmednagar,2021-08-23,34,2021,8,47.52,48.6,32.7,85.0,1,0,western
Ahmednagar,2021-08-30,35,2021,8,55.46,73.37,31.4,82.7,1,0,western
Ahmednagar,2021-09-06,36,2021,9,38.51,58.68,30.5,81.0,1,0,western
Ahmednagar,2021-09-13,37,2021,9,28.17,16.15,32.8,80.4,1,0,western
Ahmednagar,2021-09-20,38,2021,9,39.02,60.76,32.8,76.5,1,0,western
Ahmednagar,2021-09-27,39,2021,9,31.74,30.85,31.0,84.4,1,0,western
Ahmednagar,2021-10-04,40,2021,10,11.81,54.91,30.1,53.7,0,0,western
Ahmednagar,2021-10-11,41,2021,10,13.42,75.8,32.5,54.3,0,0,western
Ahmednagar,2021-10-18,42,2021,10,11.14,46.18,31.8,48.3,0,0,western
Ahmednagar,2021-10-25,43,2021,10,8.35,9.87,30.8,54.0,0,0,western
Ahmednagar,2021-11-01,44,2021,11,3.71,65.61,31.7,46.3,0,0,western
Ahmednagar,2021-11-08,45,2021,11,2.07,-5.72,29.7,53.0,0,0,western
Ahmednagar,2021-11-15,46,2021,11,2.05,-6.79,31.4,45.6,0,0,western
Ahmednagar,2021-11-22,47,2021,11,3.34,49.49,31.1,45.6,0,0,western
Ahmednagar,2021-11-29,48,2021,11,2.66,19.62,29.8,46.6,0,0,western
Ahmednagar,2021-12-06,49,2021,12,0.72,39.15,28.8,48.2,0,0,western
Ahmednagar,2021-12-13,50,2021,12,0.9,69.99,28.2,47.7,0,0,western
Ahmednagar,2021-12-20,51,2021,12,0.63,24.59,30.4,46.4,0,0,western
Ahmednagar,2021-12-27,52,2021,12,0.63,23.46,28.2,53.6,0,0,western
Ahmednagar,2022-01-03,1,2022,1,0.46,-20.68,26.5,53.7,0,0,western
Ahmednagar,2022-01-10,2,2022,1,0.84,31.67,26.5,56.6,0,0,western
Ahmednagar,2022-01-17,3,2022,1,0.75,19.27,27.1,55.8,0,0,western
Ahmednagar,2022-01-24,4,2022,1,0.76,21.31,26.7,53.7,0,0,western
Ahmednagar,2022-01-31,5,2022,1,0.52,-13.28,26.1,49.3,0,0,western
Ahmednagar,2022-02-07,6,2022,2,0.46,20.63,20.3,50.4,0,0,western
Ahmednagar,2022-02-14,7,2022,2,0.24,-27.25,23.1,47.5,0,0,western
Ahmednagar,2022-02-21,8,2022,2,0.62,53.42,21.7,49.9,0,0,western
Ahmednagar,2022-02-28,9,2022,2,0.59,48.35,24.5,57.6,0,0,western
Ahmednagar,2022-03-07,10,2022,3,0.25,-40.62,19.7,47.1,0,0,western
Ahmednagar,2022-03-14,11,2022,3,0.6,19.26,20.8,58.2,0,0,western
Ahmednagar,2022-03-21,12,2022,3,0.54,8.24,19.3,48.6,0,0,western
Ahmednagar,2022-03-28,13,2022,3,0.53,6.83,20.5,55.6,0,0,western
Ahmednagar,2022-04-04,14,2022,4,0.86,15.1,21.7,28.7,0,0,western
Ahmednagar,2022-04-11,15,2022,4,0.88,17.94,20.2,29.0,0,0,western
Ahmednagar,2022-04-18,16,2022,4,0.79,6.73,24.0,24.2,0,0,western
Ahmednagar,2022-04-25,17,2022,4,0.77,4.33,22.7,28.7,0,0,western
Ahmednagar,2022-05-02,18,2022,5,1.13,-21.61,27.0,20.7,0,0,western
Ahmednagar,2022-05-09,19,2022,5,1.81,21.94,29.1,27.0,0,0,western
Ahmednagar,2022-05-16,20,2022,5,2.19,46.02,25.5,35.7,0,0,western
Ahmednagar,2022-05-23,21,2022,5,1.49,1.4,26.1,28.5,0,0,western
Ahmednagar,2022-05-30,22,2022,5,0.95,-32.76,26.7,27.7,0,0,western
Ahmednagar,2022-06-06,23,2022,6,17.78,2.27,26.1,86.3,1,0,western
Ahmednagar,2022-06-13,24,2022,6,32.64,87.27,25.4,78.6,1,0,western
Ahmednagar,2022-06-20,25,2022,6,19.68,13.18,30.6,74.4,1,0,western
Ahmednagar,2022-06-27,26,2022,6,27.51,57.94,27.5,77.7,1,0,western
Ahmednagar,2022-07-04,27,2022,7,50.43,44.44,31.0,78.2,1,0,western
Ahmednagar,2022-07-11,28,2022,7,41.39,18.61,31.7,77.5,1,0,western
Ahmednagar,2022-07-18,29,2022,7,42.0,20.34,31.9,78.4,1,0,western
Ahmednagar,2022-07-25,30,2022,7,32.15,-7.8,31.3,84.1,1,0,western
Ahmednagar,2022-08-01,31,2022,8,47.97,50.0,32.4,85.9,1,0,western
Ahmednagar,2022-08-08,32,2022,8,36.45,14.05,31.0,71.1,1,0,western
Ahmednagar,2022-08-15,33,2022,8,23.49,-26.4,32.2,80.3,1,0,western
Ahmednagar,2022-08-22,34,2022,8,50.72,58.57,32.4,80.1,1,0,western
Ahmednagar,2022-08-29,35,2022,8,28.22,-11.62,33.0,90.1,1,0,western
Ahmednagar,2022-09-05,36,2022,9,23.48,-3.11,31.1,74.6,1,0,western
Ahmednagar,2022-09-12,37,2022,9,40.14,65.36,32.9,78.4,1,0,western
Ahmednagar,2022-09-19,38,2022,9,31.0,27.79,30.1,86.6,1,0,western
Ahmednagar,2022-09-26,39,2022,9,32.14,32.49,33.0,75.8,1,0,western
Ahmednagar,2022-10-03,40,2022,10,4.99,-33.75,31.8,54.6,0,0,western
Ahmednagar,2022-10-10,41,2022,10,8.65,13.79,32.7,47.7,0,0,western
Ahmednagar,2022-10-17,42,2022,10,5.86,-22.54,30.6,46.5,0,0,western
Ahmednagar,2022-10-24,43,2022,10,7.09,-6.48,31.2,52.8,0,0,western
Ahmednagar,2022-10-31,44,2022,10,10.58,38.88,32.0,44.8,0,0,western
Ahmednagar,2022-11-07,45,2022,11,3.0,34.58,29.1,41.5,0,0,western
Ahmednagar,2022-11-14,46,2022,11,3.01,35.24,31.6,58.8,0,0,western
Ahmednagar,2022-11-21,47,2022,11,2.59,16.75,32.2,43.9,0,0,western
Ahmednagar,2022-11-28,48,2022,11,2.1,-4.45,31.5,52.0,0,0,western
Ahmednagar,2022-12-05,49,2022,12,0.61,21.25,29.1,56.5,0,0,western
Ahmednagar,2022-12-12,50,2022,12,0.86,62.81,29.1,55.1,0,0,western
Ahmednagar,2022-12-19,51,2022,12,0.37,-19.79,28.0,52.8,0,0,western
Ahmednagar,2022-12-26,52,2022,12,0.5,2.13,27.1,57.0,0,0,western
Ahmednagar,2023-01-02,1,2023,1,0.61,0.2,26.0,45.7,0,0,western
Ahmednagar,2023-01-09,2,2023,1,0.86,35.45,25.7,55.0,0,0,western
Ahmednagar,2023-01-16,3,2023,1,0.14,-66.84,25.1,56.3,0,0,western
Ahmednagar,2023-01-23,4,2023,1,0.71,13.66,28.6,53.6,0,0,western
Ahmednagar,2023-01-30,5,2023,1,0.91,42.03,26.8,48.6,0,0,western
Ahmednagar,2023-02-06,6,2023,2,0.4,6.48,23.9,54.2,0,0,western
Ahmednagar,2023-02-13,7,2023,2,0.21,-33.74,24.3,52.8,0,0,western
Ahmednagar,2023-02-20,8,2023,2,0.19,-38.45,22.4,55.4,0,0,western
Ahmednagar,2023-02-27,9,2023,2,0.35,-2.97,22.4,55.7,0,0,western
Ahmednagar,2023-03-06,10,2023,3,0.46,-5.13,20.8,45.9,0,0,western
Ahmednagar,2023-03-13,11,2023,3,0.72,38.23,21.4,52.9,0,0,western
Ahmednagar,2023-03-20,12,2023,3,0.58,15.04,18.7,56.7,0,0,western
Ahmednagar,2023-03-27,13,2023,3,0.6,18.53,21.4,54.8,0,0,western
Ahmednagar,2023-04-03,14,2023,4,1.23,59.5,24.2,32.8,0,0,western
Ahmednagar,2023-04-10,15,2023,4,0.94,24.55,22.7,27.8,0,0,western
Ahmednagar,2023-04-17,16,2023,4,0.76,3.41,23.7,20.4,0,0,western
Ahmednagar,2023-04-24,17,2023,4,0.96,26.44,23.3,28.8,0,0,western
Ahmednagar,2023-05-01,18,2023,5,1.33,-9.02,24.5,24.2,0,0,western
Ahmednagar,2023-05-08,19,2023,5,1.7,14.96,25.9,27.1,0,0,western
Ahmednagar,2023-05-15,20,2023,5,1.73,16.4,24.9,29.0,0,0,western
Ahmednagar,2023-05-22,21,2023,5,0.75,-45.5,27.4,26.3,0,0,western
Ahmednagar,2023-05-29,22,2023,5,2.49,65.4,25.8,30.1,0,0,western
Ahmednagar,2023-06-05,23,2023,6,30.88,77.19,28.9,74.5,1,0,western
Ahmednagar,2023-06-12,24,2023,6,26.34,51.24,28.9,72.3,1,0,western
Ahmednagar,2023-06-19,25,2023,6,12.03,-30.63,27.6,85.6,1,0,western
Ahmednagar,2023-06-26,26,2023,6,21.41,23.07,28.4,84.2,1,0,western
Ahmednagar,2023-07-03,27,2023,7,63.39,81.49,30.5,81.4,1,0,western
Ahmednagar,2023-07-10,28,2023,7,49.67,42.27,31.8,77.5,1,0,western
Ahmednagar,2023-07-17,29,2023,7,56.17,60.83,28.5,79.9,1,0,western
Ahmednagar,2023-07-24,30,2023,7,30.07,-13.76,29.8,85.5,1,0,western
Ahmednagar,2023-07-31,31,2023,7,36.77,5.38,30.4,76.8,1,0,western
Ahmednagar,2023-08-07,32,2023,8,39.11,22.35,32.8,77.4,1,0,western
Ahmednagar,2023-08-14,33,2023,8,48.93,53.0,32.3,71.9,1,0,western
Ahmednagar,2023-08-21,34,2023,8,42.56,33.13,33.1,78.3,1,0,western
Ahmednagar,2023-08-28,35,2023,8,40.63,27.09,32.2,83.5,1,0,western
Ahmednagar,2023-09-04,36,2023,9,41.05,69.09,33.1,78.8,1,0,western
Ahmednagar,2023-09-11,37,2023,9,35.07,44.53,33.1,73.0,1,0,western
Ahmednagar,2023-09-18,38,2023,9,8.63,-64.12,29.9,76.9,1,0,western
Ahmednagar,2023-09-25,39,2023,9,30.7,26.56,30.8,79.8,1,0,western
Ahmednagar,2023-10-02,40,2023,10,9.3,22.21,30.9,55.5,0,0,western
Ahmednagar,2023-10-09,41,2023,10,5.25,-30.45,31.8,59.8,0,0,western
Ahmednagar,2023-10-16,42,2023,10,8.42,10.85,32.5,55.7,0,0,western
Ahmednagar,2023-10-23,43,2023,10,8.0,5.33,29.9,49.0,0,0,western
Ahmednagar,2023-10-30,44,2023,10,9.78,28.53,32.9,43.9,0,0,western
Ahmednagar,2023-11-06,45,2023,11,1.99,-9.33,30.4,47.8,0,0,western
Ahmednagar,2023-11-13,46,2023,11,3.71,65.5,30.2,53.3,0,0,western
Ahmednagar,2023-11-20,47,2023,11,1.96,-10.77,31.3,47.4,0,0,western
Ahmednagar,2023-11-27,48,2023,11,2.95,32.23,32.3,56.1,0,0,western
Ahmednagar,2023-12-04,49,2023,12,0.61,20.54,27.5,48.4,0,0,western
Ahmednagar,2023-12-11,50,2023,12,0.65,27.82,28.7,56.5,0,0,western
Ahmednagar,2023-12-18,51,2023,12,0.57,13.69,29.1,52.5,0,0,western
Ahmednagar,2023-12-25,52,2023,12,0.69,33.77,28.1,44.7,0,0,western
Pune,2019-01-07,2,2019,1,0.98,40.76,25.8,58.8,0,0,western
Pune,2019-01-14,3,2019,1,0.77,13.63,26.0,58.7,0,0,western
Pune,2019-01-21,4,2019,1,0.6,-9.34,25.5,54.2,0,0,western
Pune,2019-01-28,5,2019,1,0.55,-15.37,28.2,50.4,0,0,western
Pune,2019-02-04,6,2019,2,0.42,4.29,24.7,52.3,0,0,western
Pune,2019-02-11,7,2019,2,0.33,-13.56,24.3,56.3,0,0,western
Pune,2019-02-18,8,2019,2,0.29,-21.69,22.3,47.0,0,0,western
Pune,2019-02-25,9,2019,2,0.0,-80.07,25.6,45.0,0,0,western
Pune,2019-03-04,10,2019,3,0.44,-14.31,20.6,53.7,0,0,western
Pune,2019-03-11,11,2019,3,0.72,29.53,20.3,59.6,0,0,western
Pune,2019-03-18,12,2019,3,0.49,-6.96,22.1,50.0,0,0,western
Pune,2019-03-25,13,2019,3,0.36,-27.22,19.5,54.6,0,0,western
Pune,2019-04-01,14,2019,4,1.26,50.08,23.9,22.1,0,0,western
Pune,2019-04-08,15,2019,4,0.66,-16.31,22.4,29.3,0,0,western
Pune,2019-04-15,16,2019,4,1.19,42.56,23.3,19.8,0,0,western
Pune,2019-04-22,17,2019,4,1.28,52.88,22.3,34.3,0,0,western
Pune,2019-04-29,18,2019,4,0.81,0.28,22.9,29.7,0,0,western
Pune,2019-05-06,19,2019,5,2.31,41.11,28.6,26.0,0,0,western
Pune,2019-05-13,20,2019,5,1.71,5.8,24.9,23.8,0,0,western
Pune,2019-05-20,21,2019,5,1.69,4.72,27.2,25.2,0,0,western
Pune,2019-05-27,22,2019,5,2.36,43.83,25.5,33.5,0,0,western
Pune,2019-06-03,23,2019,6,4.88,-73.94,27.7,83.1,1,0,western
Pune,2019-06-10,24,2019,6,24.37,27.97,28.3,79.6,1,0,western
Pune,2019-06-17,25,2019,6,24.35,27.85,28.4,76.5,1,0,western
Pune,2019-06-24,26,2019,6,27.44,44.05,29.5,83.2,1,0,western
Pune,2019-07-01,27,2019,7,70.98,85.71,30.8,88.6,1,0,western
Pune,2019-07-08,28,2019,7,64.29,68.24,32.4,80.5,1,0,western
Pune,2019-07-15,29,2019,7,56.15,46.95,32.4,72.7,1,0,western
Pune,2019-07-22,30,2019,7,42.41,11.06,30.7,84.1,1,0,western
Pune,2019-07-29,31,2019,7,52.53,37.5,31.5,80.6,1,0,western
Pune,2019-08-05,32,2019,8,42.65,21.93,29.7,75.9,1,0,western
Pune,2019-08-12,33,2019,8,50.05,43.05,31.6,70.6,1,0,western
Pune,2019-08-19,34,2019,8,33.15,-5.17,34.0,70.7,1,0,western
Pune,2019-08-26,35,2019,8,11.54,-66.79,33.0,77.4,1,0,western
Pune,2019-09-02,36,2019,9,35.07,32.11,33.1,71.5,1,0,western
Pune,2019-09-09,37,2019,9,38.05,43.32,29.5,79.7,1,0,western
Pune,2019-09-16,38,2019,9,37.21,40.16,32.2,71.5,1,0,western
Pune,2019-09-23,39,2019,9,29.68,11.85,34.0,80.8,1,0,western
Pune,2019-09-30,40,2019,9,24.18,-8.79,32.0,82.8,1,0,western
Pune,2019-10-07,41,2019,10,13.87,66.18,29.5,57.7,0,0,western
Pune,2019-10-14,42,2019,10,12.23,46.66,30.5,54.5,0,0,western
Pune,2019-10-21,43,2019,10,8.57,3.12,30.5,51.3,0,0,western
Pune,2019-10-28,44,2019,10,5.22,-36.68,31.7,49.7,0,0,western
Pune,2019-11-04,45,2019,11,2.47,2.49,30.0,51.1,0,0,western
Pune,2019-11-11,46,2019,11,2.08,-13.23,27.4,61.8,0,0,western
Pune,2019-11-18,47,2019,11,4.16,69.57,31.3,50.0,0,0,western
Pune,2019-11-25,48,2019,11,3.36,37.92,28.3,56.6,0,0,western
Pune,2019-12-02,49,2019,12,0.5,-5.39,26.9,57.8,0,0,western
Pune,2019-12-09,50,2019,12,0.7,25.07,27.9,51.8,0,0,western
Pune,2019-12-16,51,2019,12,0.43,-17.29,29.1,54.4,0,0,western
Pune,2019-12-23,52,2019,12,0.67,21.06,25.9,53.2,0,0,western
Pune,2019-12-30,1,2019,12,0.39,-22.98,29.6,51.7,0,0,western
Pune,2020-01-06,2,2020,1,1.11,57.08,25.3,45.0,0,0,western
Pune,2020-01-13,3,2020,1,0.4,-35.43,26.0,46.6,0,0,western
Pune,2020-01-20,4,2020,1,0.04,-82.23,26.8,62.4,0,0,western
Pune,2020-01-27,5,2020,1,0.92,32.67,25.6,49.1,0,0,western
Pune,2020-02-03,6,2020,2,0.35,-10.28,24.5,49.1,0,0,western
Pune,2020-02-10,7,2020,2,0.33,-14.58,25.8,52.7,0,0,western
Pune,2020-02-17,8,2020,2,0.56,31.01,23.5,51.8,0,0,western
Pune,2020-02-24,9,2020,2,0.35,-9.46,21.4,54.2,0,0,western
Pune,2020-03-02,10,2020,3,0.57,5.67,18.7,57.8,0,0,western
Pune,2020-03-09,11,2020,3,0.5,-6.01,19.7,59.6,0,0,western
Pune,2020-03-16,12,2020,3,0.2,-52.49,20.5,55.3,0,0,western
Pune,2020-03-23,13,2020,3,0.53,-1.1,19.3,63.0,0,0,western
Pune,2020-03-30,14,2020,3,0.61,12.07,18.9,48.8,0,0,western
Pune,2020-04-06,15,2020,4,0.2,-66.42,22.9,38.3,0,0,western
Pune,2020-04-13,16,2020,4,0.32,-53.88,23.5,26.3,0,0,western
Pune,2020-04-20,17,2020,4,0.81,0.19,23.6,28.9,0,0,western
Pune,2020-04-27,18,2020,4,0.31,-54.31,22.1,26.0,0,0,western
Pune,2020-05-04,19,2020,5,1.5,-6.55,27.6,38.8,0,0,western
Pune,2020-05-11,20,2020,5,1.36,-14.25,25.5,28.7,0,0,western
Pune,2020-05-18,21,2020,5,1.59,-1.18,28.2,20.8,0,0,western
Pune,2020-05-25,22,2020,5,1.83,12.97,27.4,23.4,0,0,western
Pune,2020-06-01,23,2020,6,25.59,34.37,27.3,70.6,1,0,western
Pune,2020-06-08,24,2020,6,15.39,-18.99,29.4,68.5,1,0,western
Pune,2020-06-15,25,2020,6,5.37,-71.41,29.8,77.2,1,0,western
Pune,2020-06-22,26,2020,6,19.43,2.16,29.2,70.7,1,0,western
Pune,2020-06-29,27,2020,6,13.05,-31.22,28.4,73.5,1,0,western
Pune,2020-07-06,28,2020,7,28.7,-24.77,31.5,67.7,1,0,western
Pune,2020-07-13,29,2020,7,36.14,-5.32,29.1,76.6,1,0,western
Pune,2020-07-20,30,2020,7,30.58,-19.84,30.5,77.6,1,0,western
Pune,2020-07-27,31,2020,7,38.0,-0.46,31.1,70.2,1,0,western
Pune,2020-08-03,32,2020,8,26.85,-23.14,30.6,69.3,1,0,western
Pune,2020-08-10,33,2020,8,19.06,-45.35,32.8,76.7,1,0,western
Pune,2020-08-17,34,2020,8,37.4,6.96,32.1,73.5,1,0,western
Pune,2020-08-24,35,2020,8,37.7,7.82,30.3,81.6,1,0,western
Pune,2020-08-31,36,2020,8,23.84,-31.73,30.0,78.7,1,0,western
Pune,2020-09-07,37,2020,9,17.05,-35.58,32.8,81.6,1,0,western
Pune,2020-09-14,38,2020,9,0.0,-99.62,36.1,71.6,1,0,western
Pune,2020-09-21,39,2020,9,30.26,14.04,31.5,79.7,1,0,western
Pune,2020-09-28,40,2020,9,17.81,-32.73,33.8,70.8,1,0,western
Pune,2020-10-05,41,2020,10,10.4,24.88,29.3,52.5,0,0,western
Pune,2020-10-12,42,2020,10,3.36,-58.83,32.4,53.7,0,0,western
Pune,2020-10-19,43,2020,10,8.92,7.29,31.3,50.7,0,0,western
Pune,2020-10-26,44,2020,10,7.0,-15.55,30.2,64.9,0,0,western
Pune,2020-11-02,45,2020,11,1.47,-37.33,29.9,53.6,0,0,western
Pune,2020-11-09,46,2020,11,1.77,-25.62,30.7,42.7,0,0,western
Pune,2020-11-16,47,2020,11,2.12,-11.78,29.3,54.0,0,0,western
Pune,2020-11-23,48,2020,11,3.44,40.81,32.7,49.7,0,0,western
Pune,2020-11-30,49,2020,11,0.03,-94.84,30.8,50.1,0,0,western
Pune,2020-12-07,50,2020,12,0.3,-36.93,28.8,53.1,0,0,western
Pune,2020-12-14,51,2020,12,0.61,11.82,27.9,49.0,0,0,western
Pune,2020-12-21,52,2020,12,0.36,-27.83,27.7,55.4,0,0,western
Pune,2020-12-28,53,2020,12,0.33,-32.8,26.8,54.5,0,0,western
Pune,2021-01-04,1,2021,1,0.94,34.5,28.3,64.4,0,0,western
Pune,2021-01-11,2,2021,1,1.19,67.15,26.8,51.9,0,0,western
Pune,2021-01-18,3,2021,1,0.65,-2.29,28.7,54.0,0,0,western
Pune,2021-01-25,4,2021,1,1.17,65.09,25.9,54.6,0,0,western
Pune,2021-02-01,5,2021,2,0.53,24.6,22.3,54.7,0,0,western
Pune,2021-02-08,6,2021,2,0.82,82.46,22.5,50.9,0,0,western
Pune,2021-02-15,7,2021,2,0.24,-32.2,23.8,55.0,0,0,western
Pune,2021-02-22,8,2021,2,0.58,35.07,22.8,50.0,0,0,western
Pune,2021-03-01,9,2021,3,0.7,25.85,20.6,51.9,0,0,western
Pune,2021-03-08,10,2021,3,0.58,6.27,18.1,56.9,0,0,western
Pune,2021-03-15,11,2021,3,0.69,24.2,18.3,55.1,0,0,western
Pune,2021-03-22,12,2021,3,0.79,39.78,19.4,46.8,0,0,western
Pune,2021-03-29,13,2021,3,0.86,51.08,19.4,40.2,0,0,western
Pune,2021-04-05,14,2021,4,0.98,19.15,23.3,28.6,0,0,western
Pune,2021-04-12,15,2021,4,0.8,-0.93,23.2,31.5,0,0,western
Pune,2021-04-19,16,2021,4,0.4,-45.11,23.8,32.2,0,0,western
Pune,2021-04-26,17,2021,4,0.9,10.75,21.5,32.5,0,0,western
Pune,2021-05-03,18,2021,5,2.72,65.06,24.7,27.1,0,0,western
Pune,2021-05-10,19,2021,5,1.44,-9.83,25.3,27.8,0,0,western
Pune,2021-05-17,20,2021,5,2.52,53.17,26.7,28.7,0,0,western
Pune,2021-05-24,21,2021,5,3.24,95.37,24.4,25.2,0,0,western
Pune,2021-05-31,22,2021,5,2.05,26.07,25.6,27.0,0,0,western
Pune,2021-06-07,23,2021,6,29.34,53.99,27.4,86.9,1,0,western
Pune,2021-06-14,24,2021,6,17.51,-7.91,27.6,83.7,1,0,western
Pune,2021-06-21,25,2021,6,31.67,66.17,28.1,84.2,1,0,western
Pune,2021-06-28,26,2021,6,17.55,-7.71,26.2,83.0,1,0,western
Pune,2021-07-05,27,2021,7,27.13,-28.86,30.4,87.5,1,0,western
Pune,2021-07-12,28,2021,7,34.7,-9.08,28.8,73.2,1,0,western
Pune,2021-07-19,29,2021,7,30.92,-18.95,29.1,70.3,1,0,western
Pune,2021-07-26,30,2021,7,60.31,57.84,28.4,81.3,1,0,western
Pune,2021-08-02,31,2021,8,23.16,-33.65,31.8,82.4,1,0,western
Pune,2021-08-09,32,2021,8,42.92,22.69,30.1,77.8,1,0,western
Pune,2021-08-16,33,2021,8,36.77,5.17,31.4,71.6,1,0,western
Pune,2021-08-23,34,2021,8,47.75,36.47,31.3,81.8,1,0,western
Pune,2021-08-30,35,2021,8,56.03,60.08,32.0,76.4,1,0,western
Pune,2021-09-06,36,2021,9,25.75,-2.91,31.0,79.7,1,0,western
Pune,2021-09-13,37,2021,9,37.7,41.97,31.8,77.9,1,0,western
Pune,2021-09-20,38,2021,9,20.02,-24.43,32.2,75.7,1,0,western
Pune,2021-09-27,39,2021,9,43.65,64.35,32.4,76.5,1,0,western
Pune,2021-10-04,40,2021,10,11.44,37.31,33.8,56.4,0,0,western
Pune,2021-10-11,41,2021,10,8.64,4.02,32.2,66.5,0,0,western
Pune,2021-10-18,42,2021,10,12.85,54.03,31.4,58.2,0,0,western
Pune,2021-10-25,43,2021,10,5.08,-38.39,30.3,42.6,0,0,western
