district,week,week_of_year,year,month,cholera_cases,typhoid_cases,add_cases,total_wb_cases,latitude,longitude,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,flood_alert,region,sanitation_coverage_pct,od_index,water_access_pct,population_density,urban_pct,wash_index,wash_risk_category,population_2024
Ratnagiri,19-12-2022,51,2022,12,0,1,21,22,17,73.317,2.55,-14.42,25.8,65.2,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,26-12-2022,52,2022,12,0,2,12,15,17,73.317,3.44,13.97,25.7,69.5,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,02-01-2023,1,2023,1,1,0,19,22,17,73.317,3.54,-5.41,23.6,74.1,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,09-01-2023,2,2023,1,0,2,19,24,17,73.317,2.11,-42.75,25.7,62.3,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,16-01-2023,3,2023,1,1,3,24,29,17,73.317,4.84,28.15,25.2,74.3,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,23-01-2023,4,2023,1,2,4,18,26,17,73.317,4.27,13.52,26.3,58.9,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,30-01-2023,5,2023,1,2,0,18,22,17,73.317,2.69,-27.56,24.1,57.6,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,06-02-2023,6,2023,2,0,1,25,30,17,73.317,2.16,-4.03,22.2,67.5,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,13-02-2023,7,2023,2,0,0,16,18,17,73.317,2.8,23.18,22.7,68.5,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,20-02-2023,8,2023,2,0,2,20,23,17,73.317,2.47,9.31,25.1,65.3,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,27-02-2023,9,2023,2,1,4,19,25,17,73.317,3.81,66.1,23.3,67.7,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,06-03-2023,10,2023,3,0,3,22,27,17,73.317,0.25,-88.76,23.4,66.1,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,13-03-2023,11,2023,3,0,3,14,20,17,73.317,2.96,-1.49,24.5,56.9,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,20-03-2023,12,2023,3,1,0,17,20,17,73.317,2.86,-4.55,22.3,64.8,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,27-03-2023,13,2023,3,1,0,17,21,17,73.317,4.38,44.34,25.8,72.1,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,03-04-2023,14,2023,4,0,4,31,38,17,73.317,6.64,46.31,25.4,27.9,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,10-04-2023,15,2023,4,1,6,32,39,17,73.317,8.41,84.82,25.9,36.2,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,17-04-2023,16,2023,4,0,2,28,30,17,73.317,5.59,23.54,26.6,29,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,24-04-2023,17,2023,4,0,3,29,33,17,73.317,4.68,3.82,22.3,29,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,01-05-2023,18,2023,5,0,5,24,31,17,73.317,16.56,82.91,26,30.8,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,08-05-2023,19,2023,5,1,2,24,29,17,73.317,10.75,19.1,27.1,35.8,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,15-05-2023,20,2023,5,2,5,29,39,17,73.317,13.28,46.96,24.4,40.6,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,22-05-2023,21,2023,5,1,5,34,43,17,73.317,16.35,80.63,24.2,38.3,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,29-05-2023,22,2023,5,0,6,22,28,17,73.317,13.45,48.81,26.3,35.7,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,05-06-2023,23,2023,6,3,9,58,71,17,73.317,78.42,-26.39,26.1,88.7,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,12-06-2023,24,2023,6,0,3,58,63,17,73.317,220,106.31,25,94.1,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,19-06-2023,25,2023,6,3,1,59,65,17,73.317,147.03,37.91,24.2,91.6,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,26-06-2023,26,2023,6,3,3,61,68,17,73.317,115.06,7.95,28,87.7,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,03-07-2023,27,2023,7,2,2,55,61,17,73.317,329.54,54.03,25.6,89.2,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,10-07-2023,28,2023,7,3,0,59,65,17,73.317,274.5,28.31,26.1,86.9,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,17-07-2023,29,2023,7,3,2,58,64,17,73.317,225.2,5.27,28.1,87,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,24-07-2023,30,2023,7,2,10,66,80,17,73.317,255.49,19.43,28.2,90.7,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,31-07-2023,31,2023,7,2,5,56,65,17,73.317,265.2,23.97,25.7,87.7,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,07-08-2023,32,2023,8,1,2,60,65,17,73.317,267.35,36.45,29.1,76.5,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,14-08-2023,33,2023,8,3,3,55,61,17,73.317,204.48,4.38,26.3,84.1,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,21-08-2023,34,2023,8,3,3,48,55,17,73.317,113.12,-42.23,28.1,91.5,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,28-08-2023,35,2023,8,2,3,67,72,17,73.317,274.8,40.26,26.7,85.4,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,04-09-2023,36,2023,9,2,1,64,69,17,73.317,125.19,-15.75,27.4,83.7,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,11-09-2023,37,2023,9,1,4,61,68,17,73.317,211.03,41.97,25.6,95.7,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,18-09-2023,38,2023,9,0,3,70,77,17,73.317,170.15,14.48,26.3,85.4,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,25-09-2023,39,2023,9,0,2,62,67,17,73.317,237.63,59.86,27.4,98.2,1,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,02-10-2023,40,2023,10,1,2,24,29,17,73.317,72.63,55.96,25.4,64.6,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,09-10-2023,41,2023,10,0,4,15,19,17,73.317,57.48,23.47,26.7,71.7,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,16-10-2023,42,2023,10,2,1,32,36,17,73.317,49.63,6.63,25.4,68.2,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,23-10-2023,43,2023,10,1,2,25,28,17,73.317,63.24,35.81,25.8,56,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,30-10-2023,44,2023,10,1,3,20,25,17,73.317,87.66,88.17,28.2,60.8,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,06-11-2023,45,2023,11,0,1,30,31,17,73.317,15.28,12.97,25.8,68.1,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,13-11-2023,46,2023,11,1,2,26,32,17,73.317,14.61,8.06,25.3,64.4,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,20-11-2023,47,2023,11,2,2,13,21,17,73.317,11.55,-14.41,27,68.1,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,27-11-2023,48,2023,11,0,3,19,23,17,73.317,11.27,-16.47,26.2,61.8,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,04-12-2023,49,2023,12,1,1,23,27,17,73.317,3.69,22.13,22.6,63.8,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,11-12-2023,50,2023,12,0,2,16,19,17,73.317,4.92,61.69,23.7,63.2,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,18-12-2023,51,2023,12,0,5,13,22,17,73.317,4.86,60.04,27.1,68.8,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Ratnagiri,25-12-2023,52,2023,12,0,0,12,13,17,73.317,5.18,70.11,26.4,56.5,0,0,coastal,75.6,0.24,82.1,168,40,0.7828,Low,1620000
Sindhudurg,07-01-2019,2,2019,1,0,1,7,8,16.35,73.967,4.71,30.83,24.3,59.8,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,14-01-2019,3,2019,1,0,1,9,11,16.35,73.967,1.87,-46.33,25,64.4,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,21-01-2019,4,2019,1,1,0,16,19,16.35,73.967,4.18,16.29,24.8,73.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,28-01-2019,5,2019,1,1,2,6,10,16.35,73.967,3.21,-10.13,23.6,63.4,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,04-02-2019,6,2019,2,0,0,4,4,16.35,73.967,1.91,-10.66,25.2,69.9,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,11-02-2019,7,2019,2,2,3,7,14,16.35,73.967,2.9,33.3,23.7,64.5,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,18-02-2019,8,2019,2,1,2,2,6,16.35,73.967,0.67,-65.66,25.6,63.5,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,25-02-2019,9,2019,2,0,1,15,17,16.35,73.967,3.06,40.44,24.2,64.4,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,04-03-2019,10,2019,3,0,0,12,13,16.35,73.967,5.37,84.73,25.4,61.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,11-03-2019,11,2019,3,0,1,7,10,16.35,73.967,4.15,43.26,25.5,65,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,18-03-2019,12,2019,3,0,1,6,7,16.35,73.967,3.9,34.8,23.9,62.8,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,25-03-2019,13,2019,3,0,1,14,16,16.35,73.967,3.38,17.42,24.2,63.9,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,01-04-2019,14,2019,4,0,3,16,19,16.35,73.967,1.72,-58.67,26.9,41.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,08-04-2019,15,2019,4,2,1,12,16,16.35,73.967,3.61,-15.66,24.7,30.2,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,15-04-2019,16,2019,4,0,4,22,27,16.35,73.967,2.49,-41.06,23.8,35.7,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,22-04-2019,17,2019,4,0,2,16,18,16.35,73.967,5.43,25.83,23.9,33.7,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,29-04-2019,18,2019,4,0,1,16,18,16.35,73.967,5.27,22.16,24.3,37.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,06-05-2019,19,2019,5,1,3,15,19,16.35,73.967,6.83,-20.3,28.3,32.1,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,13-05-2019,20,2019,5,0,1,11,13,16.35,73.967,8.72,1.47,24.6,24.9,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,20-05-2019,21,2019,5,0,0,12,13,16.35,73.967,10.86,26.12,24.4,36.2,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,27-05-2019,22,2019,5,0,2,17,20,16.35,73.967,7.94,-7.51,27.3,34.9,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,03-06-2019,23,2019,6,0,1,31,34,16.35,73.967,59.34,-41.59,26.6,99,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,10-06-2019,24,2019,6,2,0,22,25,16.35,73.967,107.02,5.26,25.9,91.1,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,17-06-2019,25,2019,6,0,1,30,31,16.35,73.967,92.52,-8.98,26.5,89,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,24-06-2019,26,2019,6,0,1,33,36,16.35,73.967,78.05,-23.21,27.5,93.6,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,01-07-2019,27,2019,7,3,3,26,32,16.35,73.967,173.96,-14.74,27.8,92.3,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,08-07-2019,28,2019,7,0,4,19,23,16.35,73.967,227.77,11.62,28.7,96.2,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,15-07-2019,29,2019,7,0,2,34,38,16.35,73.967,188.16,-7.78,27.4,90.7,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,22-07-2019,30,2019,7,3,1,36,40,16.35,73.967,292.58,43.37,27.5,92.8,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,29-07-2019,31,2019,7,1,1,28,32,16.35,73.967,253.08,24.02,29.7,88.2,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,05-08-2019,32,2019,8,0,2,27,32,16.35,73.967,150.7,-19.34,28.1,86.7,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,12-08-2019,33,2019,8,0,2,28,30,16.35,73.967,177.94,-4.77,27,90.1,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,19-08-2019,34,2019,8,1,1,28,34,16.35,73.967,168.68,-9.72,27.9,85.8,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,26-08-2019,35,2019,8,1,0,18,20,16.35,73.967,263.86,41.19,27.1,90.1,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,02-09-2019,36,2019,9,1,2,25,29,16.35,73.967,102.93,-27.37,25,90.7,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,09-09-2019,37,2019,9,0,2,35,40,16.35,73.967,259.72,83.16,26,97.2,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,16-09-2019,38,2019,9,1,0,23,24,16.35,73.967,183.78,29.63,26.4,86.6,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,23-09-2019,39,2019,9,1,2,30,33,16.35,73.967,183.78,29.62,28.7,90.7,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,30-09-2019,40,2019,9,2,2,36,40,16.35,73.967,159.75,12.68,27.4,83.1,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,07-10-2019,41,2019,10,0,0,14,16,16.35,73.967,40.23,-9.34,26.9,66.2,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,14-10-2019,42,2019,10,0,1,11,13,16.35,73.967,49.65,11.82,26.7,64.2,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,21-10-2019,43,2019,10,0,2,9,11,16.35,73.967,32.76,-26.14,25.4,68.2,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,28-10-2019,44,2019,10,1,0,15,16,16.35,73.967,75.92,70.88,27,60.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,04-11-2019,45,2019,11,0,1,13,15,16.35,73.967,19.2,48.6,25.9,68.8,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,11-11-2019,46,2019,11,0,0,10,10,16.35,73.967,14.99,16.2,27.2,69.1,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,18-11-2019,47,2019,11,0,1,13,15,16.35,73.967,8.81,-31.42,26.9,65.7,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,25-11-2019,48,2019,11,0,2,13,16,16.35,73.967,14.02,8.71,26.6,67.5,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,02-12-2019,49,2019,12,0,2,9,12,16.35,73.967,2.64,-7.45,25.5,57.7,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,09-12-2019,50,2019,12,0,3,9,12,16.35,73.967,4.12,42.32,25.5,67.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,16-12-2019,51,2019,12,0,0,5,6,16.35,73.967,2.76,-3.61,28.7,70.5,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,23-12-2019,52,2019,12,0,2,9,12,16.35,73.967,3.04,5.93,25.7,67.8,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,30-12-2019,1,2019,12,0,0,12,12,16.35,73.967,3.64,26.25,21.1,66.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,06-01-2020,2,2020,1,0,0,8,9,16.35,73.967,4.5,24.97,23.5,57.5,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,13-01-2020,3,2020,1,1,0,8,9,16.35,73.967,2.56,-27.84,24.2,73.9,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,20-01-2020,4,2020,1,0,1,14,15,16.35,73.967,3.48,-2.8,23.4,70.5,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,27-01-2020,5,2020,1,0,0,9,10,16.35,73.967,2.84,-20.07,22.4,61.3,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,03-02-2020,6,2020,2,1,0,6,7,16.35,73.967,2.4,11.3,22,70.1,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,10-02-2020,7,2020,2,0,1,7,9,16.35,73.967,3.32,52.23,24.7,62.7,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,17-02-2020,8,2020,2,0,2,9,11,16.35,73.967,1.02,-50.39,20.4,63.1,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,24-02-2020,9,2020,2,0,1,5,6,16.35,73.967,0.37,-79.26,23.5,72.9,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,02-03-2020,10,2020,3,1,0,8,9,16.35,73.967,2.92,1.75,23.4,71.5,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,09-03-2020,11,2020,3,0,0,8,10,16.35,73.967,1.99,-29.41,23.6,64.3,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,16-03-2020,12,2020,3,1,1,9,12,16.35,73.967,1.7,-39.22,24,70.5,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,23-03-2020,13,2020,3,0,1,7,8,16.35,73.967,2.6,-9.05,22.4,65.8,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,30-03-2020,14,2020,3,0,1,3,5,16.35,73.967,3.01,5.06,23.6,64.4,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,06-04-2020,15,2020,4,0,2,15,18,16.35,73.967,5.63,30.29,24.7,36.7,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,13-04-2020,16,2020,4,0,2,15,18,16.35,73.967,4.2,-2.26,23.1,29.3,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,20-04-2020,17,2020,4,0,1,16,19,16.35,73.967,3.65,-14.7,25.8,43.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,27-04-2020,18,2020,4,0,3,18,21,16.35,73.967,1.47,-64.38,23.3,34.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,04-05-2020,19,2020,5,0,1,17,18,16.35,73.967,9.43,9.69,24.7,36.8,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,11-05-2020,20,2020,5,1,1,10,12,16.35,73.967,10.26,19.21,26.8,46.2,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,18-05-2020,21,2020,5,1,3,23,28,16.35,73.967,5.82,-31.88,23,31.5,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,25-05-2020,22,2020,5,0,0,27,27,16.35,73.967,10.68,24.06,27.2,26.9,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,01-06-2020,23,2020,6,1,2,30,35,16.35,73.967,143.45,41.06,24.6,86.2,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,08-06-2020,24,2020,6,1,1,23,26,16.35,73.967,109.34,7.55,26,90.6,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,15-06-2020,25,2020,6,3,0,34,39,16.35,73.967,75.39,-25.82,26.7,81.5,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,22-06-2020,26,2020,6,1,2,26,30,16.35,73.967,146.83,44.39,26.3,86.4,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,29-06-2020,27,2020,6,2,3,22,28,16.35,73.967,108.14,6.36,24.9,87.1,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,06-07-2020,28,2020,7,1,3,31,38,16.35,73.967,94.27,-53.77,25.9,87.7,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,13-07-2020,29,2020,7,2,2,21,25,16.35,73.967,216.46,6.08,26.2,86.5,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,20-07-2020,30,2020,7,1,2,22,26,16.35,73.967,233.95,14.65,26.5,84.3,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,27-07-2020,31,2020,7,1,0,28,34,16.35,73.967,212.13,3.96,26.9,87.5,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,03-08-2020,32,2020,8,1,1,26,28,16.35,73.967,241.98,29.48,26.5,91.4,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,10-08-2020,33,2020,8,2,3,19,26,16.35,73.967,20.7,-88.87,26.6,88.3,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,17-08-2020,34,2020,8,0,1,34,35,16.35,73.967,156.3,-16.35,26.1,80.4,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,24-08-2020,35,2020,8,3,2,35,41,16.35,73.967,127.09,-31.97,26.4,89,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,31-08-2020,36,2020,8,0,4,24,29,16.35,73.967,231.75,24.01,25.7,89.6,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,07-09-2020,37,2020,9,0,1,18,19,16.35,73.967,96.85,-31.65,27.7,93,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,14-09-2020,38,2020,9,1,1,38,41,16.35,73.967,159.21,12.31,27.5,76.9,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,21-09-2020,39,2020,9,0,0,23,24,16.35,73.967,101.34,-28.49,27.9,97,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,28-09-2020,40,2020,9,3,0,28,31,16.35,73.967,169.72,19.72,27.6,88.5,1,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,05-10-2020,41,2020,10,0,1,7,9,16.35,73.967,32.53,-26.66,28.3,67.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,12-10-2020,42,2020,10,0,1,9,10,16.35,73.967,36.37,-18.03,26.8,66.3,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,19-10-2020,43,2020,10,0,1,9,10,16.35,73.967,46,3.62,27.4,59,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,26-10-2020,44,2020,10,0,1,11,15,16.35,73.967,20.98,-52.62,27.9,61.3,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,02-11-2020,45,2020,11,1,2,24,28,16.35,73.967,10.48,-18.57,26.3,65.1,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,09-11-2020,46,2020,11,0,1,10,11,16.35,73.967,12.13,-5.86,25.1,73.4,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,16-11-2020,47,2020,11,1,0,15,16,16.35,73.967,14.64,13.53,25.9,77.3,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,23-11-2020,48,2020,11,1,2,11,14,16.35,73.967,8.67,-32.47,26.4,66,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,30-11-2020,49,2020,11,1,1,7,9,16.35,73.967,13.18,2.3,26.2,78.8,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,07-12-2020,50,2020,12,0,3,4,7,16.35,73.967,2.94,2.51,25.6,60.7,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
Sindhudurg,14-12-2020,51,2020,12,0,1,5,8,16.35,73.967,2.13,-24.87,25.6,63.6,0,0,coastal,80.2,0.2,87.4,112,37,0.8304,Low,870000
